time (min),response
58.16,4.096309637097868e-65
58.17,3.818382784095297e-65
58.18,3.5593127418478535e-65
58.19,3.3178201114486025e-65
58.2,3.092712298784119e-65
58.21,2.882877624994328e-65
58.22,2.687279836524189e-65
58.23,2.5049529876605415e-65
58.24,2.3349966702780392e-65
58.25,2.1765715672380095e-65
58.26,2.0288953074801084e-65
58.27,1.8912386023393058e-65
58.28,1.7629216440058239e-65
58.29,1.6433107483423312e-65
58.3,1.5318152254806553e-65
58.31,1.427884462741518e-65
58.32,1.331005205473821e-65
58.33,1.2406990223823919e-65
58.34,1.1565199428296063e-65
58.35,1.078052254441506e-65
58.36,1.0049084501413075e-65
58.37,9.367273144737614e-66
58.38,8.731721397683686e-66
58.39,8.139290633326258e-66
58.4,7.58705517463311e-66
58.41,7.072287846220384e-66
58.42,6.592446506389404e-66
58.43,6.145161492943682e-66
58.44,5.728223920779479e-66
58.45,5.339574773464635e-66
58.46,4.977294734934354e-66
58.47,4.6395947110843506e-66
58.48,4.324806994457638e-66
58.49,4.031377028390859e-66
58.5,3.7578557299472173e-66
58.51,3.5028923337228463e-66
58.52,3.2652277211893634e-66
58.53,3.0436882026268e-66
58.54,2.83717972093991e-66
58.55,2.64468244873632e-66
58.56,2.465245751980926e-66
58.57,2.2979834953584267e-66
58.58,2.1420696661566509e-66
58.59,1.9967342950618197e-66
58.6,1.8612596537206028e-66
58.61,1.7349767102893285e-66
58.62,1.6172618254681395e-66
58.63,1.5075336727028136e-66
58.64,1.4052503673455437e-66
58.65,1.3099067905954973e-66
58.66,1.22103209500619e-66
58.67,1.1381873792389268e-66
58.68,1.0609635205799264e-66
58.69,9.889791545167241e-67
58.7,9.218787913970546e-67
58.71,8.593310608685542e-67
58.72,8.010270754297054e-67
58.73,7.466789050112465e-67
58.74,6.960181550538473e-67
58.75,6.487946410609772e-67
58.76,6.047751530804377e-67
58.77,5.637423040136833e-67
58.78,5.254934560653084e-67
58.79,4.8983972003060366e-67
58.8,4.566050224797343e-67
58.81,4.256252362317351e-67
58.82,3.967473698241482e-67
58.83,3.698288119755019e-67
58.84,3.4473662730979115e-67
58.85,3.213468998646027e-67
58.86,2.995441211408962e-67
58.87,2.792206196726346e-67
58.88,2.6027602929884823e-67
58.89,2.4261679351260365e-67
58.9,2.261557034388011e-67
58.91,2.1081146715938488e-67
58.92,1.965083082590364e-67
58.93,1.8317559160875835e-67
58.94,1.707474745392845e-67
58.95,1.5916258168180943e-67
58.96,1.4836370187010705e-67
58.97,1.382975056072309e-67
58.98,1.2891428170165003e-67
58.99,1.2016769177203812e-67
59.0,1.1201454140852681e-67
59.01,1.0441456686016293e-67
59.02,9.733023619525259e-68
59.03,9.072656395262226e-68
59.04,8.457093836838941e-68
59.05,7.883296032510222e-68
59.06,7.3484293227867195e-68
59.07,6.849852306612117e-68
59.08,6.385102796988708e-68
59.09,5.9518856616448485e-68
59.1,5.548061488689485e-68
59.11,5.171636021276125e-68
59.12,4.820750309109794e-68
59.13,4.49367152815349e-68
59.14,4.188784423200578e-68
59.15,3.904583331051156e-68
59.16,3.6396647449032357e-68
59.17,3.3927203832334403e-68
59.18,3.16253072894328e-68
59.19,2.9479590068600796e-68
59.2,2.747945569854045e-68
59.21,2.5615026658473125e-68
59.22,2.387709559870057e-68
59.23,2.2257079870767294e-68
59.24,2.074697914266674e-68
59.25,1.9339335889772964e-68
59.26,1.8027198566382523e-68
59.27,1.68040872760078e-68
59.28,1.5663961770870278e-68
59.29,1.4601191622563948e-68
59.3,1.3610528416591811e-68
59.31,1.2687079833441266e-68
59.32,1.1826285488217872e-68
59.33,1.1023894409506558e-68
59.34,1.0275944046253198e-68
59.35,9.578740698991881e-69
59.36,8.928841278770946e-69
59.37,8.32303630370455e-69
59.38,7.758334049176572e-69
59.39,7.231945773422238e-69
59.4,6.741271945524082e-69
59.41,6.283889407816507e-69
59.42,5.857539409292647e-69
59.43,5.460116450925822e-69
59.44,5.089657887811262e-69
59.45,4.74433423678455e-69
59.46,4.422440141650905e-69
59.47,4.1223859514040387e-69
59.48,3.842689869848518e-69
59.49,3.581970637854987e-69
59.5,3.338940712111682e-69
59.51,3.1123999066818155e-69
59.52,2.9012294659720614e-69
59.53,2.7043865398386105e-69
59.54,2.520899033544658e-69
59.55,2.3498608071409243e-69
59.56,2.190427200558098e-69
59.57,2.0418108623134788e-69
59.58,1.903277861231352e-69
59.59,1.7741440619768482e-69
59.6,1.653771746502381e-69
59.61,1.5415664647221574e-69
59.62,1.4369740988634164e-69
59.63,1.339478126994917e-69
59.64,1.2485970722207147e-69
59.65,1.163882124940515e-69
59.66,1.0849149264355744e-69
59.67,1.0113055028341738e-69
59.68,9.426903392535015e-70
59.69,8.787305846071057e-70
59.7,8.191103782132618e-70
59.71,7.635352899395207e-70
59.72,7.117308661803166e-70
59.73,6.634412744876826e-70
59.74,6.184280401607633e-70
59.75,5.7646886855574156e-70
59.76,5.373565472994385e-70
59.77,5.008979229858212e-70
59.78,4.669129473018313e-70
59.79,4.352337878715061e-70
59.8,4.0570399942779824e-70
59.81,3.781777512188457e-70
59.82,3.5251910683321656e-70
59.83,3.286013528875533e-70
59.84,3.063063732616742e-70
59.85,2.8552406579053757e-70
59.86,2.661517985324838e-70
59.87,2.4809390292881382e-70
59.88,2.312612013513632e-70
59.89,2.1557056670523223e-70
59.9,2.0094451191149783e-70
59.91,1.8731080724282405e-70
59.92,1.7460212362210747e-70
59.93,1.6275570012269128e-70
59.94,1.5171303402791727e-70
59.95,1.4141959191968741e-70
59.96,1.3182454036910528e-70
59.97,1.2288049489914185e-70
59.98,1.145432859798264e-70
59.99,1.0677174090017069e-70
